날짜,조던1 하이 다크모카,조던1 하이 스모크그레이,조던1 하이 하이퍼로얄,조던1 미드 그레이포크,조던1 미드 스모크그레이,조던1 미드 울프그레이,조던1 미드 짐레드,조던1 로우 스타피쉬,조던1 로우 울프그레이,조던1 로우 트레비스 스캇,나이키 덩크하이 네이비,나이키 덩크하이 범고래,나이키 덩크하이 오렌지,나이키 덩크 로우 골든로드 ,나이키 덩크 로우 라이트본,나이키 덩크 로우 바시티그린,나이키 덩크 로우 범고래,나이키 덩크 로우 유니버시티블루,나이키 덩크로우 코스트,뉴발란스 992 그레이,뉴발란스 992 네이비,뉴발란스 992 블랙그레이,뉴발란스 992 화이트실버,뉴발란스 993 그레이,뉴발란스 993 네이비,뉴발란스 993 블랙
2020-11-01,0.0,7.14285,0.0,0,3.46938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47217,4.531,0.0,0.71542,31.99268,7.49542,14.99085
2020-11-02,0.0,9.5238,0.0,0,3.57142,0.0,0.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.37996,3.5771,0.0,0.63593,23.76599,7.12979,13.34552
2020-11-03,0.0,5.95238,0.0,0,2.85714,0.0,0.91836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.77742,3.17965,0.0,0.47694,30.53016,8.04387,24.49725
2020-11-04,8.33333,7.14285,0.0,0,3.67346,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48012,4.21303,0.0,0.39745,34.18647,7.67824,20.47531
2020-11-05,0.0,0.0,0.0,0,2.95918,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02591,0.0,0.0,11.44674,2.22575,0.0,0.55643,36.9287,6.76416,18.46435
2020-11-06,0.0,0.0,0.0,0,4.18367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159,0.0,0.0,13.593,3.97456,0.0,1.11287,39.12248,6.76416,19.92687
2020-11-07,0.0,5.95238,0.0,0,3.06122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84419,4.45151,0.0,0.0,33.45521,4.57038,18.28153
2020-11-08,5.95238,9.5238,0.0,0,2.7551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26232,7.31319,0.0,0.0,37.47714,10.7861,37.11151
2020-11-09,5.95238,5.95238,0.0,0,3.87755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19554,7.2337,0.0,0.55643,37.47714,10.96892,31.80987
2020-11-10,7.14285,0.0,0.0,0,3.77551,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99046,7.47217,0.0,0.39745,41.13345,13.1627,34.73491
2020-11-11,21.42857,0.0,0.0,0,4.48979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19554,10.96979,0.0,0.0,39.3053,16.81901,25.0457
2020-11-12,19.04761,0.0,0.0,0,4.18367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.58028,6.99523,0.0,0.63593,38.57404,14.44241,19.19561
2020-11-13,100.0,0.0,0.0,0,5.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2496,8.26709,0.0,0.0,31.99268,15.72212,19.74405
2020-11-14,17.85714,0.0,0.0,0,4.48979,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72655,8.58505,0.0,0.55643,38.93967,13.52833,17.00182
2020-11-15,11.90476,7.14285,0.0,0,3.87755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.79332,9.22098,0.0,0.0,40.76782,13.52833,19.56124
2020-11-16,13.09523,0.0,0.0,0,3.87755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74721,7.71065,0.47694,0.0,40.21937,13.89396,21.20658
2020-11-17,9.5238,14.28571,0.0,0,4.59183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33704,7.47217,0.0,0.0,42.23034,10.96892,15.35648
2020-11-18,7.14285,0.0,0.0,0,4.28571,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.55484,6.83624,0.0,0.0,36.56307,7.86106,13.89396
2020-11-19,27.38095,7.14285,0.0,0,4.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36248,7.07472,0.0,0.39745,36.9287,7.49542,17.18464
2020-11-20,51.19047,8.33333,0.0,0,4.79591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.21621,7.15421,0.0,0.0,33.63802,12.06581,33.63802
2020-11-21,16.66666,9.5238,0.0,0,6.42857,0.0,1.83673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2957,7.15421,0.0,0.0,35.8318,8.95795,23.21755
2020-11-22,14.28571,8.33333,0.0,0,5.40816,0.0,1.22448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159,0.0,0.0,20.66772,7.47217,0.0,0.0,41.31627,10.96892,20.65813
2020-11-23,15.47619,8.33333,0.0,0,6.22448,0.0,1.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.20349,6.04133,0.0,0.0,38.02559,7.49542,21.20658
2020-11-24,0.0,9.5238,0.0,0,5.10204,0.0,1.12244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.05723,5.16693,0.0,0.0,41.13345,10.96892,17.55027
2020-11-25,7.14285,8.33333,0.0,0,6.73469,0.0,0.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74721,6.12082,0.0,0.55643,44.78976,8.22669,22.12065
2020-11-26,5.95238,8.33333,0.0,0,6.73469,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.11923,5.00794,0.0,0.0,38.75685,10.05484,23.03473
2020-11-27,5.95238,0.0,0.0,0,6.83673,0.0,0.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.54213,5.88235,0.0,0.79491,38.75685,4.20475,21.93784
2020-11-28,0.0,8.33333,0.0,0,5.30612,0.0,0.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.87281,7.79014,0.0,0.0,40.21937,5.30164,21.38939
2020-11-29,0.0,5.95238,0.0,0,4.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.57551,6.2798,0.0,0.0,45.70383,10.96892,22.48628
2020-11-30,0.0,0.0,0.0,0,4.59183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9062,7.15421,0.0,0.0,43.14442,8.95795,19.56124
2020-12-01,0.0,16.66666,0.0,0,5.40816,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.80127,8.82352,0.0,0.71542,52.28519,14.44241,22.85191
2020-12-02,5.95238,11.90476,0.0,0,6.53061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4833,6.75675,0.0,0.0,56.85557,22.30347,35.10054
2020-12-03,0.0,0.0,0.0,0,6.32653,0.0,0.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03455,0.0,0.0,19.39586,6.04133,0.0,0.63593,39.12248,8.59232,25.77696
2020-12-04,0.0,17.85714,0.0,0,2.85714,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03023,0.0,0.0,23.6089,5.96184,0.0,0.0,46.98354,5.66727,21.20658
2020-12-05,0.0,0.0,0.0,0,6.22448,0.0,0.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84737,6.91573,0.0,0.0,48.62888,8.59232,20.47531
2020-12-06,0.0,0.0,0.0,0,5.10204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02159,0.0,0.0,21.38314,4.92845,0.0,0.63593,49.54296,11.70018,21.75502
2020-12-07,0.0,9.5238,0.0,0,5.10204,0.0,0.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03023,0.0,0.0,19.71383,5.64387,0.0,0.39745,41.13345,8.22669,20.47531
2020-12-08,0.0,7.14285,0.0,0,4.59183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.34976,5.32591,0.0,0.0,43.51005,8.95795,22.6691
2020-12-09,11.90476,14.28571,0.0,0,5.61224,0.0,0.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.60095,4.37201,0.0,0.0,43.87568,10.42047,21.75502
2020-12-10,0.0,0.0,0.0,0,6.22448,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.47535,3.65659,0.0,0.39745,46.4351,9.87202,21.57221
2020-12-11,0.0,0.0,0.0,0,6.42857,0.0,0.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23688,5.16693,0.0,0.63593,42.9616,10.23765,18.09872
2020-12-12,0.0,8.33333,0.0,0,5.71428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.35771,4.61049,0.0,0.63593,67.09323,7.86106,22.30347
2020-12-13,0.0,5.95238,0.0,0,5.91836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00635,4.92845,0.0,0.39745,71.11517,10.96892,29.25045
2020-12-14,0.0,7.14285,0.0,0,5.5102,0.0,0.5102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02591,0.0,0.0,20.27027,5.00794,0.0,1.27186,55.75868,8.77513,28.33638
2020-12-15,0.0,14.28571,0.0,0,6.0204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.41653,3.97456,0.0,0.0,55.75868,11.15173,29.7989
2020-12-16,0.0,13.09523,0.0,0,4.79591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03023,0.0,0.0,22.73449,5.08744,0.0,0.0,46.80073,10.42047,19.92687
2020-12-17,0.0,7.14285,0.0,0,5.20408,0.0,0.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02591,0.0,0.0,22.73449,4.45151,0.0,0.63593,50.82266,12.79707,25.41133
2020-12-18,0.0,8.33333,0.0,0,5.30612,0.0,0.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9523,4.05405,0.0,0.0,46.06946,9.50639,21.38939
2020-12-19,0.0,16.66666,0.0,0,5.61224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04451,3.81558,0.0,0.47694,44.24131,8.59232,23.94881
2020-12-20,0.0,14.28571,0.0,0,6.93877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183,0.0,0.0,20.8267,2.94117,0.0,0.0,53.38208,7.31261,25.41133
2020-12-21,5.95238,14.28571,0.0,0,4.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03887,0.0,0.0,16.93163,3.73608,0.0,0.0,43.32723,10.96892,24.86288
2020-12-22,0.0,0.0,0.0,0,4.18367,0.0,1.12244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.15739,7.55166,0.0,0.0,41.86471,14.62522,25.59414
2020-12-23,0.0,0.0,0.0,0,7.7551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03887,0.0,0.0,25.67567,7.31319,0.0,0.47694,37.11151,15.17367,26.32541
2020-12-24,0.0,0.0,0.0,0,4.89795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05615,0.0,0.0,25.4372,5.32591,0.0,0.0,40.21937,11.51736,22.30347
2020-12-25,7.14285,5.95238,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05183,0.0,0.0,22.81399,4.29252,0.0,0.71542,40.585,10.42047,20.10968
2020-12-26,0.0,11.90476,0.0,0,4.89795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06047,0.0,0.0,20.50874,5.4054,0.0,1.11287,48.44606,10.60329,25.41133
2020-12-27,0.0,7.14285,0.0,0,4.69387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07343,0.0,0.0,27.42448,6.51828,0.0,0.47694,59.04936,14.25959,31.80987
2020-12-28,0.0,7.14285,0.0,0,5.91836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15118,0.0,1.81086,20.66772,3.17965,0.0,0.0,60.32906,11.15173,23.58318
2020-12-29,0.0,0.0,0.0,0,5.30612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12526,0.0,1.00603,19.0779,5.16693,0.0,0.0,48.99451,11.51736,21.02376
2020-12-30,0.0,5.95238,0.0,0,6.32653,0.0,1.12244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07343,0.0,0.0,18.04451,4.76947,0.0,0.55643,42.41316,12.24862,22.85191
2020-12-31,0.0,5.95238,0.0,0,4.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06911,0.0,0.0,16.53418,5.16693,0.0,0.55643,38.02559,10.23765,19.01279
2021-01-01,0.0,0.0,0.0,0,2.95918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21165,0.0,4.22535,19.15739,5.4054,0.0,0.0,49.54296,7.49542,23.58318
2021-01-02,0.0,14.28571,0.0,0,3.36734,0.0,0.61224,0.0,0.0,0.0,0.0,0.40221,0.0,0.0,0.0,0.0,0.85525,0.0,36.82092,22.01907,7.2337,0.0,0.47694,55.57586,11.15173,26.14259
2021-01-03,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30165,0.0,0.0,0.0,0.0,1.19217,0.0,18.51106,22.97297,7.94912,0.0,0.95389,64.351,11.88299,26.69104
2021-01-04,0.0,0.0,0.0,0,3.97959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03421,0.0,64.38631,24.32432,6.12082,0.0,0.79491,63.25411,7.31261,21.75502
2021-01-05,0.0,10.71428,0.0,0,3.36734,0.0,0.71428,0.0,0.0,0.0,0.0,0.55304,0.0,0.0,0.0,0.0,3.79249,0.0,48.49094,20.9062,5.4054,0.0,0.63593,52.83363,8.95795,19.56124
2021-01-06,0.0,8.33333,0.0,0,4.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.50276,0.0,0.0,0.0,0.0,3.73633,0.0,50.70422,19.63434,6.75675,0.0,0.0,48.26325,10.05484,25.22851
2021-01-07,0.0,0.0,0.0,0,4.18367,0.0,0.0,0.0,0.0,0.0,0.0,0.55304,0.0,0.0,0.0,0.0,6.02133,0.0,57.54527,19.9523,5.4054,0.0,0.0,45.15539,9.14076,27.4223
2021-01-08,0.0,9.5238,0.0,0,4.89795,0.0,0.0,0.0,0.0,0.0,0.0,0.50276,0.0,0.0,0.0,0.0,7.14008,0.0,38.02816,17.80604,7.15421,0.0,0.55643,48.62888,6.76416,21.93784
2021-01-09,0.0,9.5238,0.0,0,5.81632,0.0,0.0,0.0,0.0,0.0,0.0,0.80442,0.0,0.0,0.0,0.0,6.72973,0.0,36.41851,21.22416,5.32591,0.0,0.0,57.40402,9.68921,24.31444
2021-01-10,0.0,0.0,0.0,0,5.5102,0.0,0.61224,0.0,0.0,0.0,0.0,0.75414,0.0,0.0,0.0,0.0,6.53967,0.0,24.94969,22.17806,6.83624,0.0,0.0,61.24314,12.24862,23.21755
2021-01-11,0.0,0.0,0.0,0,5.0,0.0,0.5102,0.0,0.0,0.0,0.0,1.0558,0.0,0.0,0.0,0.0,6.88955,0.0,27.36418,24.56279,7.47217,0.0,0.0,55.75868,8.59232,23.21755
2021-01-12,0.0,8.33333,0.0,0,3.67346,0.0,0.0,0.0,0.0,0.0,0.0,0.75414,0.0,0.0,0.0,0.0,7.7448,0.0,43.46076,20.34976,5.96184,0.0,0.39745,52.10237,10.7861,22.12065
2021-01-13,0.0,7.14285,0.0,0,3.77551,0.0,0.0,0.0,0.0,0.0,0.0,0.8547,0.0,0.0,0.0,0.0,8.73828,0.0,44.4668,21.70111,7.2337,0.0,0.0,53.19926,12.79707,25.0457
2021-01-14,0.0,7.14285,0.0,0,4.79591,0.0,0.0,0.0,0.0,0.0,0.0,0.75414,0.0,0.0,0.0,0.0,11.15718,0.0,46.68008,18.36248,5.72337,0.0,0.47694,55.39305,9.68921,19.92687
2021-01-15,0.0,0.0,0.0,0,5.61224,0.0,0.71428,0.0,0.0,0.0,0.0,0.70387,0.0,0.0,0.0,0.0,9.84838,0.0,52.9175,19.71383,7.79014,0.0,0.0,51.91956,10.42047,18.28153
2021-01-16,0.0,0.0,0.0,0,7.04081,0.0,0.61224,0.0,0.0,0.0,0.0,0.95525,0.0,0.0,0.0,0.0,8.83331,0.0,49.89939,20.58823,10.09538,0.0,0.0,57.2212,14.07678,19.56124
2021-01-17,0.0,10.71428,0.0,0,6.83673,0.0,0.0,0.0,0.0,0.0,0.0,0.8547,0.0,0.0,0.0,0.0,8.91106,0.0,47.08249,24.56279,6.99523,0.0,0.0,57.2212,11.51736,20.10968
2021-01-18,0.0,0.0,0.0,0,5.0,0.0,0.5102,0.0,0.0,0.0,0.0,0.90497,0.0,0.0,0.0,0.0,7.34741,0.0,34.60764,20.34976,5.80286,0.0,0.0,50.0914,8.77513,19.01279
2021-01-19,0.0,14.28571,0.0,0,4.79591,0.0,0.0,0.0,0.0,0.85763,0.0,1.15635,0.0,0.0,0.0,0.0,7.55474,0.0,34.00402,17.96502,6.75675,0.0,0.39745,41.31627,9.50639,17.73308
2021-01-20,0.0,0.0,0.0,0,5.40816,0.0,0.0,0.0,0.0,0.0,0.0,1.00553,0.0,0.0,0.0,0.0,6.84203,0.0,37.82696,20.34976,6.75675,0.0,0.0,69.65265,7.12979,18.28153
2021-01-21,0.0,0.0,0.0,0,6.93877,0.0,0.0,0.0,0.0,0.0,0.0,1.00553,0.0,0.0,0.0,0.0,6.99753,0.0,28.97384,17.96502,8.98251,0.0,0.0,68.92138,9.50639,19.37842
2021-01-22,0.0,0.0,0.0,0,5.71428,0.0,0.5102,0.0,0.0,0.0,0.0,1.75967,0.0,0.0,0.0,0.0,7.53747,0.0,30.38229,18.60095,7.07472,0.0,0.47694,49.17733,8.4095,19.56124
2021-01-23,0.0,0.0,0.0,0,5.71428,0.0,0.0,0.0,0.0,0.0,0.0,2.31271,0.0,0.0,0.0,0.0,7.00617,0.0,25.75452,20.27027,8.18759,0.0,0.0,52.65082,12.97989,21.02376
2021-01-24,0.0,9.5238,0.0,0,6.93877,0.0,0.91836,0.0,0.0,0.0,0.0,2.31271,0.0,0.0,0.0,0.0,7.42084,0.0,32.99798,20.9062,7.15421,0.0,0.0,57.76965,11.70018,22.30347
2021-01-25,5.95238,0.0,0.0,0,6.73469,0.0,0.0,0.0,0.0,0.0,0.0,3.77073,0.0,0.0,0.0,0.0,8.34089,0.0,100.0,17.56756,6.20031,0.0,0.71542,50.45703,9.50639,22.85191
2021-01-26,0.0,7.14285,0.0,0,7.24489,0.0,0.0,0.0,0.0,0.0,0.0,2.96631,0.0,0.0,0.0,0.0,7.26102,0.0,53.92354,17.17011,5.64387,0.0,0.47694,47.16636,8.59232,21.93784
2021-01-27,0.0,0.0,0.0,0,6.63265,0.0,0.0,0.0,0.0,0.0,0.0,3.01659,0.0,0.0,0.0,0.0,5.68441,0.0,28.57142,23.52941,7.39268,0.0,0.0,43.32723,8.95795,21.57221
2021-01-28,0.0,10.71428,0.0,0,6.93877,0.0,0.0,0.0,0.0,0.0,0.0,3.72046,0.0,0.0,0.0,0.0,7.85711,0.0,33.4004,25.51669,7.55166,0.0,0.39745,43.32723,7.31261,22.48628
2021-01-29,0.0,0.0,0.0,0,5.71428,0.0,0.0,0.0,0.0,0.0,0.0,3.46907,0.0,0.0,0.0,0.0,7.33877,0.0,28.77263,18.28298,5.24642,0.0,0.0,38.39122,4.02193,20.65813
2021-01-30,5.95238,0.0,0.0,0,6.0204,0.0,0.0,0.0,0.0,0.0,0.0,2.86576,0.0,0.0,0.0,0.0,7.53315,0.0,33.80281,19.79332,6.04133,0.0,0.39745,49.72577,10.05484,20.47531
2021-01-31,0.0,7.14285,0.0,0,8.57142,0.0,0.0,0.0,0.0,0.0,0.0,4.87682,0.0,0.0,0.0,0.0,9.02336,0.0,65.79476,21.70111,6.59777,0.0,0.55643,47.34917,6.0329,21.57221
2021-02-01,0.0,0.0,0.0,0,4.79591,0.0,0.0,0.0,0.0,0.0,0.0,4.2735,0.0,0.0,0.0,0.0,7.2351,0.0,56.13682,17.64705,5.4054,0.0,0.0,46.61791,6.39853,21.02376
2021-02-02,0.0,0.0,0.0,0,5.40816,0.0,0.0,0.0,0.0,0.0,0.0,3.26797,0.0,0.0,0.0,0.0,6.22435,0.0,37.62575,18.68044,5.24642,0.0,0.0,42.9616,9.87202,22.6691
2021-02-03,0.0,0.0,0.0,0,4.79591,0.0,0.61224,0.0,0.0,0.0,0.0,3.6199,0.0,0.0,0.0,0.0,6.64334,0.0,38.02816,15.4213,5.16693,0.0,0.0,42.9616,9.50639,20.10968
2021-02-04,0.0,5.95238,0.0,0,5.5102,0.0,0.0,0.0,0.0,0.0,0.0,2.46354,0.0,0.0,0.0,0.0,6.39713,0.0,30.5835,15.4213,4.68998,0.0,0.0,45.52102,9.14076,21.02376
2021-02-05,0.0,0.0,0.0,0,3.2653,0.0,0.0,0.0,0.0,0.0,0.0,3.46907,0.0,0.0,0.0,0.0,5.73625,0.0,23.94366,13.19554,3.73608,0.0,0.0,48.99451,7.31261,14.99085
2021-02-06,14.28571,0.0,0.0,0,4.08163,0.0,0.0,0.0,0.0,0.0,0.0,2.96631,0.0,0.0,0.0,0.0,5.46844,0.0,23.54124,15.02384,4.45151,0.0,0.0,60.51188,7.49542,20.10968
2021-02-07,5.95238,0.0,0.0,0,5.91836,0.0,0.0,0.0,0.0,0.0,0.0,3.31825,0.0,0.0,0.0,0.0,6.23731,0.0,27.16297,17.88553,5.80286,0.0,0.0,63.07129,10.60329,23.58318
2021-02-08,0.0,0.0,0.0,0,4.48979,0.0,0.0,0.0,0.0,0.0,0.0,2.7652,0.0,0.0,0.0,0.0,6.87227,0.0,28.97384,18.91891,4.29252,0.0,0.0,58.68372,6.58135,21.93784
2021-02-09,0.0,0.0,0.0,0,4.59183,0.0,0.0,0.0,0.0,0.0,0.0,2.96631,0.0,0.0,0.0,0.0,7.30422,0.0,23.74245,18.124,3.81558,0.0,0.0,48.99451,8.4095,16.27056
2021-02-10,0.0,0.0,0.0,0,4.89795,0.0,0.0,0.0,0.0,0.0,0.0,3.36852,0.0,0.0,0.0,0.0,10.28897,0.0,27.9678,21.46263,6.12082,0.0,0.55643,46.80073,7.67824,19.37842
2021-02-11,0.0,7.14285,0.0,0,6.12244,0.0,0.0,0.0,0.0,0.0,0.0,2.96631,0.0,0.0,0.0,0.0,8.96289,0.0,41.44869,19.39586,5.16693,0.0,0.0,61.24314,8.95795,15.5393
2021-02-12,0.0,13.09523,0.0,0,6.63265,0.0,0.0,0.0,0.0,0.0,0.0,3.11714,0.0,0.0,0.0,0.0,7.49427,0.0,34.60764,26.07313,5.4054,0.0,0.55643,62.70566,8.22669,19.37842
