날짜,조던1 하이 다크모카,조던1 하이 스모크그레이,조던1 하이 하이퍼로얄,조던1 미드 그레이포크,조던1 미드 스모크그레이,조던1 미드 울프그레이,조던1 미드 짐레드,조던1 로우 스타피쉬,조던1 로우 울프그레이,조던1 로우 트레비스 스캇,나이키 덩크하이 네이비,나이키 덩크하이 범고래,나이키 덩크하이 오렌지,나이키 덩크 로우 골든로드 ,나이키 덩크 로우 라이트본,나이키 덩크 로우 바시티그린,나이키 덩크 로우 범고래,나이키 덩크 로우 유니버시티블루,나이키 덩크로우 코스트,뉴발란스 992 그레이,뉴발란스 992 네이비,뉴발란스 992 블랙그레이,뉴발란스 992 화이트실버,뉴발란스 993 그레이,뉴발란스 993 네이비,뉴발란스 993 블랙
2021-02-13,0.0,0.0,0.0,0,6.83673,0.0,0.0,0.0,0.0,0.0,0.0,3.51935,0.0,0.0,0.0,0.0,7.36901,0.0,26.96177,26.70906,3.89507,0.0,0.0,67.82449,9.68921,23.94881
2021-02-14,0.0,0.0,0.0,0,5.0,0.0,0.71428,0.0,0.0,0.0,0.25138,4.02212,0.0,0.0,0.0,0.0,8.25882,0.0,24.14486,29.80922,5.88235,0.0,0.0,100.0,13.71115,21.93784
2021-02-15,0.0,5.95238,0.0,0,7.44897,0.0,0.5102,0.0,0.0,0.0,0.0,3.92156,0.0,0.0,0.0,0.0,8.29337,0.0,29.97987,19.31637,5.4054,0.0,0.0,85.7404,14.25959,22.85191
2021-02-16,0.0,8.33333,0.0,0,4.28571,0.0,0.0,0.0,0.0,0.0,0.0,3.06686,0.0,0.0,0.0,0.0,6.77292,0.0,32.99798,16.53418,3.97456,0.0,0.0,74.40585,11.88299,25.41133
2021-02-17,0.0,5.95238,0.0,0,4.48979,0.0,0.0,0.0,0.0,0.0,0.0,2.81548,0.0,0.0,0.0,0.0,6.87227,0.0,25.95573,19.79332,2.94117,0.0,0.0,69.28702,11.51736,21.20658
2021-02-18,0.0,0.0,0.0,0,4.79591,0.0,0.71428,0.0,0.0,0.0,0.0,3.67018,0.0,0.0,0.0,0.0,7.57202,0.0,32.39436,18.68044,3.81558,0.0,0.0,58.86654,10.96892,21.38939
2021-02-19,0.0,0.0,0.0,0,3.67346,0.0,0.0,0.0,0.0,0.0,0.0,3.77073,0.0,0.0,0.0,0.0,7.9003,0.0,21.93158,16.93163,4.13354,0.0,0.0,58.86654,9.87202,21.57221
2021-02-20,13.09523,0.0,0.0,0,3.57142,0.0,0.0,0.0,0.0,0.0,0.0,3.87129,0.0,0.0,0.0,0.0,7.85711,0.0,22.93762,17.48807,4.92845,0.0,0.47694,63.07129,9.68921,15.72212
2021-02-21,0.0,0.0,0.0,0,3.2653,0.0,0.0,0.0,0.0,0.0,0.0,3.82101,0.0,0.0,0.0,0.0,12.3364,0.0,26.15694,22.49602,5.48489,0.0,0.55643,72.94332,11.51736,22.48628
2021-02-22,8.33333,11.90476,0.0,0,3.46938,0.0,0.0,0.0,0.0,0.0,0.0,4.77626,0.0,0.0,0.0,0.0,8.25882,0.0,21.32796,16.69316,4.29252,0.0,0.0,55.39305,6.58135,17.9159
2021-02-23,0.0,8.33333,0.0,0,3.87755,0.0,0.0,0.0,0.0,0.0,0.0,3.97184,0.0,0.0,0.0,0.0,8.2329,0.0,25.75452,15.73926,3.81558,0.0,0.0,52.65082,7.67824,18.82998
2021-02-24,0.0,0.0,0.0,0,4.79591,0.0,0.0,0.0,0.0,0.0,0.0,3.31825,0.0,0.0,0.0,0.0,7.44244,0.0,22.93762,15.18282,4.29252,0.0,0.0,65.63071,11.51736,12.97989
2021-02-25,0.0,5.95238,0.0,0,5.81632,0.0,0.0,0.0,0.0,0.0,0.25138,3.31825,0.0,0.0,0.0,0.0,8.60006,0.0,36.61971,14.70588,6.59777,0.0,0.0,52.83363,7.86106,16.08775
2021-02-26,0.0,0.0,0.0,0,5.40816,0.0,0.0,0.0,0.0,0.0,0.0,2.51382,0.0,0.0,0.0,0.0,6.92842,0.0,29.57746,16.2957,5.48489,0.0,0.0,50.63985,9.68921,19.56124
2021-02-27,0.0,0.0,0.0,0,3.57142,0.0,0.0,0.0,0.0,0.0,0.0,2.7652,0.65359,0.0,0.0,0.0,7.97805,0.0,20.72434,18.36248,5.00794,0.0,0.0,61.42595,9.14076,15.72212
2021-02-28,0.0,0.0,0.0,0,3.36734,0.0,0.5102,0.0,0.0,0.0,0.0,3.82101,0.65359,0.0,0.0,0.0,8.8549,0.0,22.13279,21.38314,5.16693,0.0,0.0,54.66179,8.77513,15.35648
2021-03-01,0.0,8.33333,0.0,0,4.79591,0.0,0.5102,0.0,0.0,0.0,0.25138,4.82654,0.95525,0.0,0.0,0.0,8.98449,0.0,66.8008,20.11128,5.24642,0.0,0.0,67.09323,8.22669,16.27056
2021-03-02,0.0,7.14285,0.0,0,4.48979,0.0,0.0,0.0,0.0,0.0,0.0,5.17848,1.45801,0.0,0.0,0.0,6.99321,0.0,55.53319,16.13672,4.37201,0.0,0.0,52.28519,7.49542,19.01279
2021-03-03,0.0,0.0,0.0,0,4.48979,0.0,0.0,0.0,0.0,0.0,0.0,3.36852,2.06133,0.0,0.0,0.0,7.64545,0.0,49.69818,17.01112,5.32591,0.0,0.0,59.5978,5.48446,17.9159
2021-03-04,0.0,5.95238,0.0,0,4.59183,0.0,0.0,0.0,0.0,0.0,0.0,4.02212,5.1282,0.0,0.0,0.0,8.08604,0.0,40.64386,21.70111,6.43879,0.0,0.0,62.88848,8.4095,18.28153
2021-03-05,0.0,0.0,0.0,0,3.97959,0.0,0.0,0.0,0.0,0.0,0.0,6.03318,29.46204,0.0,0.0,0.0,8.12923,0.0,31.18712,14.38791,5.08744,0.0,0.0,60.32906,9.50639,15.17367
2021-03-06,0.0,10.71428,0.0,0,3.87755,0.0,0.0,0.0,0.0,0.0,0.0,5.68124,19.30618,0.0,0.0,0.0,8.43592,0.0,26.96177,17.48807,4.45151,0.0,0.71542,56.30712,6.94698,15.90493
2021-03-07,8.33333,0.0,0.0,0,4.79591,0.0,0.0,0.0,0.0,0.0,0.0,5.53041,12.4183,0.0,0.0,0.0,8.31065,0.0,27.36418,18.28298,5.08744,0.0,0.0,74.40585,8.59232,17.36745
2021-03-08,0.0,0.0,7.14285,0,2.24489,0.0,0.0,0.0,0.0,0.0,0.0,7.13926,4.57516,0.0,0.0,0.0,9.55466,0.0,48.89336,15.97774,5.4054,0.0,0.0,58.86654,7.31261,15.90493
2021-03-09,0.0,0.0,0.0,0,3.77551,0.0,0.0,0.0,0.0,0.0,0.0,10.70889,2.61437,0.0,0.0,0.0,8.12491,0.0,29.57746,18.99841,10.73131,0.0,0.0,63.61974,9.68921,18.64716
2021-03-10,0.0,0.0,0.0,0,3.77551,0.0,0.0,0.0,0.0,0.0,0.0,5.07792,2.71493,0.0,0.0,0.0,8.32793,0.0,28.16901,25.83465,11.7647,0.0,0.0,60.69469,9.50639,17.18464
2021-03-11,0.0,0.0,5.95238,0,4.28571,0.0,0.0,0.0,0.0,0.0,0.0,4.47461,1.30718,0.0,0.0,0.0,8.77715,0.0,32.39436,18.04451,8.66454,0.0,0.0,63.61974,7.31261,21.02376
2021-03-12,0.0,7.14285,0.0,0,2.7551,0.0,0.5102,0.0,0.0,0.0,0.0,2.11161,1.20663,0.0,0.0,0.0,7.54611,0.0,43.66197,16.53418,6.99523,0.0,0.0,53.74771,9.32358,19.92687
2021-03-13,0.0,9.5238,0.0,0,3.36734,0.0,0.0,0.0,0.0,0.0,0.0,2.21216,0.90497,0.0,0.0,0.0,7.93054,0.0,30.18108,15.65977,8.1081,0.0,0.63593,52.83363,4.57038,13.1627
2021-03-14,5.95238,0.0,0.0,0,3.16326,0.0,0.5102,0.0,0.0,0.0,0.0,3.16742,1.20663,0.0,0.0,0.0,8.42728,0.0,42.85714,15.10333,5.00794,0.0,0.47694,63.98537,6.0329,15.72212
2021-03-15,5.95238,7.14285,5.95238,0,4.69387,0.0,0.0,0.0,0.0,0.0,0.0,4.32378,1.0558,0.0,0.0,0.0,7.45972,0.0,30.98591,10.49284,5.72337,0.0,3.33863,51.37111,4.93601,14.62522
2021-03-16,10.71428,0.0,0.0,0,4.08163,0.0,0.71428,0.0,0.0,0.0,0.0,3.26797,1.40774,0.0,0.0,0.0,6.98889,0.0,25.75452,12.00317,3.89507,0.0,3.89507,52.65082,6.76416,15.17367
2021-03-17,0.0,8.33333,5.95238,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21769,0.55304,0.0,0.0,0.0,7.98237,0.0,26.55935,12.16216,5.32591,0.0,2.38473,50.63985,3.47349,12.97989
2021-03-18,0.0,0.0,0.0,0,4.28571,0.0,0.5102,0.0,0.0,0.0,0.0,2.26244,1.25691,0.0,0.0,0.0,8.21994,0.0,20.52313,18.20349,8.42607,0.0,1.58982,52.28519,4.75319,15.17367
2021-03-19,0.0,8.33333,0.0,0,2.95918,0.0,0.5102,0.0,0.0,0.0,0.0,2.41327,0.90497,0.0,0.0,0.0,7.42084,0.0,19.7183,13.67249,9.22098,0.0,1.7488,48.44606,5.48446,12.24862
2021-03-20,0.0,0.0,0.0,0,2.7551,0.0,0.0,0.0,0.0,0.0,0.0,4.32378,1.20663,0.0,0.0,0.0,8.85922,0.0,35.21126,10.17488,6.83624,0.0,2.94117,48.26325,3.10786,16.63619
2021-03-21,0.0,7.14285,0.0,0,3.2653,0.0,0.0,0.0,0.0,0.0,0.0,3.06686,1.40774,0.0,0.0,0.0,9.43371,0.0,35.61368,11.04928,5.72337,0.0,2.38473,51.37111,5.66727,18.82998
2021-03-22,0.0,7.14285,0.0,0,3.16326,0.0,0.0,0.0,0.0,0.0,0.0,4.22322,1.50829,0.0,0.0,0.0,9.3646,0.0,40.84507,10.57233,8.66454,0.0,3.73608,42.04753,6.39853,14.99085
2021-03-23,0.0,0.0,5.95238,0,3.87755,0.0,0.0,0.0,0.0,0.0,0.0,4.22322,0.75414,0.0,0.0,0.0,8.79011,0.0,30.7847,29.88871,33.22734,0.0,5.32591,45.3382,9.50639,11.70018
2021-03-24,0.0,0.0,0.0,0,2.24489,0.0,0.0,0.0,0.0,0.0,0.0,3.72046,0.95525,0.0,0.0,0.0,7.97373,0.0,26.35814,25.4372,33.6248,0.0,4.13354,48.99451,9.68921,12.79707
2021-03-25,0.0,10.71428,0.0,0,3.77551,0.0,0.0,0.0,0.0,0.0,0.0,3.11714,0.8547,0.0,0.0,0.0,8.98017,0.0,24.74849,19.79332,19.9523,0.0,4.29252,35.10054,8.04387,11.33455
2021-03-26,0.0,10.71428,8.33333,0,2.65306,0.0,0.0,0.0,0.0,0.0,0.0,2.96631,0.80442,0.0,0.0,0.0,7.9219,0.03023,24.74849,12.7186,13.27503,0.0,3.10015,36.01462,3.10786,9.68921
2021-03-27,0.0,0.0,0.0,0,2.85714,0.0,0.0,0.0,0.0,0.0,0.0,2.81548,0.75414,0.0,0.0,0.0,8.50071,0.02159,28.16901,15.26232,10.41335,0.0,4.21303,45.88665,7.49542,16.08775
2021-03-28,0.0,7.14285,0.0,0,2.65306,0.0,0.0,0.0,0.0,0.0,0.0,4.17295,0.8547,0.0,0.0,0.0,7.88302,0.02591,24.34607,13.593,8.66454,0.0,2.38473,46.80073,7.67824,14.80804
2021-03-29,0.0,9.5238,0.0,0,4.38775,0.0,0.0,0.0,0.0,0.0,0.0,3.87129,1.20663,0.0,0.0,0.0,8.36248,0.0,27.16297,13.51351,7.71065,0.0,2.7027,45.52102,7.67824,16.63619
2021-03-30,0.0,0.0,0.0,0,2.44897,0.0,0.0,0.0,0.0,0.0,0.0,2.5641,0.45248,0.0,0.0,0.0,9.80951,0.0,21.73038,10.81081,7.86963,0.0,3.41812,43.32723,7.86106,14.25959
2021-03-31,5.95238,0.0,0.0,0,2.65306,0.0,0.0,0.0,0.0,0.0,0.0,2.81548,1.40774,0.0,0.0,0.0,12.26296,0.03023,19.11468,10.17488,7.07472,0.0,2.30524,36.56307,6.21572,12.61425
2021-04-01,0.0,9.5238,0.0,0,3.16326,0.0,0.0,0.0,0.0,0.0,0.0,3.11714,2.31271,0.0,0.0,0.0,14.51773,0.02159,25.55331,10.41335,5.4054,0.0,1.90779,39.85374,2.74223,12.43144
2021-04-02,0.0,0.0,0.0,0,2.34693,0.0,0.0,0.0,0.0,0.0,0.0,3.56963,2.16189,0.0,0.0,0.0,29.07865,0.0,26.76056,8.98251,4.84896,0.0,2.54372,41.6819,2.74223,10.60329
2021-04-03,8.33333,0.0,0.0,0,2.55102,0.0,0.0,0.0,0.0,0.0,0.0,3.6199,3.77073,0.0,0.0,0.0,18.03377,0.0,17.70623,11.36724,5.72337,0.0,2.22575,33.63802,5.85009,12.97989
2021-04-04,0.0,0.0,0.0,0,3.87755,0.0,0.0,0.0,0.0,0.0,0.0,3.82101,1.45801,0.0,0.0,0.0,13.66679,0.0,20.12072,12.08267,6.3593,0.0,3.17965,49.72577,6.76416,12.24862
2021-04-05,0.0,0.0,32.14285,0,2.65306,0.0,0.0,0.0,0.0,0.0,0.0,3.26797,1.45801,0.0,0.0,0.0,10.24145,0.0,23.13883,11.68521,6.99523,0.0,3.65659,45.70383,9.68921,14.25959
2021-04-06,0.0,7.14285,27.38095,0,1.53061,0.0,1.83673,0.0,0.0,0.0,0.0,2.96631,4.2735,0.0,0.0,0.0,10.09891,0.0,22.334,11.04928,5.88235,0.0,3.02066,40.585,7.49542,8.77513
2021-04-07,0.0,0.0,11.90476,0,2.34693,0.0,1.42857,0.0,0.0,0.0,0.0,5.1282,3.92156,0.0,0.0,0.0,9.77063,0.0,32.79678,17.64705,5.96184,0.0,3.41812,40.95063,6.0329,9.50639
2021-04-08,0.0,0.0,5.95238,0,2.65306,0.0,1.73469,0.0,0.0,0.0,0.0,5.73152,6.68677,0.0,0.0,0.0,10.84186,0.0,22.93762,12.87758,3.65659,0.0,5.88235,36.38025,6.39853,14.07678
2021-04-09,0.0,0.0,0.0,0,2.85714,0.0,0.71428,0.0,0.0,0.0,0.0,5.63097,3.77073,0.0,0.0,0.0,9.97365,0.0,15.49295,13.03656,6.2798,0.0,3.10015,39.12248,4.57038,9.68921
2021-04-10,0.0,0.0,0.0,0,2.55102,0.0,0.5102,0.0,0.0,0.0,0.0,3.67018,1.30718,0.0,0.0,0.0,9.23502,0.0,17.10261,13.43402,5.32591,0.0,5.4054,43.51005,6.76416,11.33455
2021-04-11,0.0,0.0,0.0,0,3.67346,0.0,0.0,0.0,0.0,0.0,0.0,3.67018,0.90497,0.0,0.0,0.0,10.11619,0.0,16.29778,14.54689,4.76947,0.0,4.531,50.27422,5.30164,14.80804
2021-04-12,0.0,0.0,10.71428,0,2.65306,0.0,0.61224,0.0,0.0,0.0,0.0,3.82101,1.35746,0.0,0.0,0.0,8.95857,0.0,19.5171,12.6391,7.07472,0.0,5.96184,45.52102,9.87202,6.76416
2021-04-13,0.0,0.0,10.71428,0,2.85714,0.0,1.0204,0.0,0.0,0.0,0.0,4.87682,0.90497,0.0,0.0,0.0,8.82035,0.0,18.91348,13.83147,7.71065,0.0,4.84896,44.42413,8.77513,11.88299
2021-04-14,0.0,0.0,48.80952,0,2.04081,0.0,1.12244,0.0,0.0,0.0,0.0,3.4188,0.75414,0.0,0.0,0.0,9.58489,0.0,20.52313,12.08267,5.80286,0.0,3.81558,43.69287,10.96892,9.68921
2021-04-15,0.0,0.0,9.5238,0,1.83673,0.0,0.61224,0.0,0.0,0.0,0.0,3.97184,0.95525,0.0,0.0,0.0,8.87218,0.0,19.7183,12.79809,4.84896,0.0,5.08744,44.78976,10.42047,11.33455
2021-04-16,0.0,0.0,0.0,0,3.36734,0.0,0.71428,0.0,0.0,0.0,0.0,3.26797,0.90497,0.0,0.0,0.0,8.23722,0.0,16.9014,13.83147,6.43879,0.0,3.17965,41.6819,10.7861,11.70018
2021-04-17,0.0,5.95238,5.95238,0,2.95918,0.0,1.0204,0.0,0.0,0.0,0.0,3.77073,0.95525,0.0,0.0,0.0,7.55474,0.0,14.88933,14.06995,7.15421,0.0,3.33863,46.80073,10.42047,14.25959
2021-04-18,0.0,5.95238,0.0,0,2.44897,0.0,0.0,0.0,0.0,0.0,0.0,3.36852,0.50276,0.0,0.0,0.0,6.98457,0.0,18.71227,12.40063,5.16693,0.0,3.17965,48.8117,9.87202,13.71115
2021-04-19,0.0,0.0,0.0,0,5.10204,0.0,2.65306,0.0,0.0,0.0,0.0,3.82101,0.40221,0.0,0.0,0.0,7.97805,0.0,17.70623,11.84419,5.72337,0.0,2.22575,49.54296,6.94698,11.70018
2021-04-20,0.0,0.0,5.95238,0,4.08163,0.0,2.95918,0.0,0.0,0.0,0.0,2.86576,0.65359,0.0,0.0,0.0,7.63681,0.03455,14.28571,13.43402,4.61049,0.0,2.30524,55.94149,5.66727,12.24862
2021-04-21,0.0,0.0,0.0,0,4.38775,0.0,4.38775,0.0,0.0,0.0,0.0,4.77626,0.95525,0.0,0.0,0.0,7.77936,0.02159,15.49295,16.53418,3.73608,0.63593,3.02066,51.00548,4.20475,11.51736
2021-04-22,0.0,0.0,0.0,0,2.34693,0.0,4.28571,0.0,0.0,0.0,0.0,2.96631,0.65359,0.0,0.0,0.0,8.44455,0.0,18.10865,15.50079,4.68998,0.79491,1.35135,40.585,4.57038,12.43144
2021-04-23,5.95238,0.0,0.0,0,3.46938,0.0,3.77551,0.0,0.0,0.0,0.0,10.70889,0.65359,0.0,0.0,0.03023,7.07096,0.02159,23.54124,14.78537,3.97456,0.95389,0.63593,37.29433,6.39853,9.68921
2021-04-24,0.0,0.0,0.0,0,3.16326,0.0,8.97959,0.0,0.0,0.0,0.0,12.11664,0.8547,0.0,0.0,0.05183,100.0,0.09934,22.93762,16.45468,4.531,0.39745,0.95389,48.8117,4.93601,7.49542
2021-04-25,0.0,0.0,0.0,0,2.85714,0.0,8.87755,0.0,0.0,0.0,0.0,6.8376,0.30165,0.0,0.0,0.06047,47.45367,0.05615,23.94366,17.40858,4.68998,0.55643,0.8744,59.96343,3.6563,10.42047
2021-04-26,0.0,0.0,0.0,0,1.83673,0.0,8.87755,0.0,0.0,0.0,0.0,9.90447,0.60331,0.0,0.0,0.14254,27.11329,0.16413,27.36418,18.36248,5.80286,1.03338,0.0,50.82266,5.11882,14.80804
2021-04-27,0.0,0.0,0.0,0,3.77551,0.0,12.04081,0.0,0.0,0.0,0.0,14.1277,0.60331,0.0,0.0,0.12958,19.02725,0.23757,24.54728,15.26232,4.37201,0.47694,0.47694,57.40402,7.49542,11.51736
2021-04-28,0.0,0.0,0.0,0,3.2653,0.0,52.24489,0.0,0.0,0.0,0.0,21.71945,0.8547,0.0,0.0,0.99347,17.36858,2.2634,52.71629,17.96502,5.00794,1.51033,0.0,50.45703,6.21572,13.34552
2021-04-29,0.0,8.33333,0.0,0,3.57142,0.0,35.10204,0.0,0.0,0.0,0.0,36.6013,0.50276,0.0,0.0,0.49241,13.00159,1.80985,40.44265,14.94435,3.97456,0.63593,0.0,61.24314,4.93601,9.50639
2021-04-30,0.0,0.0,0.0,0,3.2653,0.0,33.97959,0.0,0.0,0.0,0.0,39.86928,0.60331,0.0,0.0,0.4233,9.84406,1.52477,22.13279,14.06995,4.13354,0.0,0.55643,49.90859,8.04387,8.95795
2021-05-01,0.0,5.95238,5.95238,0,2.7551,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.90497,0.0,0.0,0.25052,14.67755,1.36927,18.30985,14.70588,3.5771,0.79491,0.0,46.61791,4.38756,9.68921
2021-05-02,0.0,0.0,0.0,0,3.06122,0.0,46.63265,0.0,0.0,0.0,0.0,22.62443,0.75414,0.0,0.0,0.27212,11.35588,0.95892,12.27364,16.61367,3.73608,1.51033,0.63593,54.8446,6.39853,11.15173
2021-05-03,0.0,0.0,0.0,0,3.67346,0.0,42.85714,0.0,0.0,0.0,0.0,20.46254,0.75414,0.0,0.0,0.36715,9.50714,1.01075,17.10261,13.43402,3.73608,0.95389,0.0,45.3382,3.10786,8.59232
2021-05-04,0.0,0.0,0.0,0,3.87755,0.0,58.77551,0.0,0.0,0.0,0.0,15.8371,0.75414,0.0,0.0,0.32827,7.83551,0.87253,10.26156,12.55961,2.78219,1.03338,0.0,45.70383,3.83912,9.50639
2021-05-05,0.0,0.0,0.0,0,3.67346,0.0,46.42857,0.0,0.0,0.0,0.0,12.51885,0.30165,0.0,0.0,0.25916,8.16811,0.90276,10.66398,15.65977,3.97456,1.27186,0.39745,50.27422,5.66727,11.70018
2021-05-06,0.0,0.0,0.0,0,3.46938,0.0,46.53061,0.0,0.0,0.0,0.0,17.64705,0.50276,0.0,0.0,0.32827,8.37976,1.26992,9.45674,17.32909,4.37201,1.03338,0.0,49.72577,6.76416,14.07678
2021-05-07,0.0,0.0,0.0,0,4.08163,0.0,36.83673,0.0,0.0,0.0,0.0,19.95977,0.90497,0.0,0.0,0.22461,7.64977,0.96324,17.50503,14.14944,4.61049,1.03338,0.0,41.49908,9.14076,8.95795
2021-05-08,0.0,5.95238,0.0,0,5.10204,0.0,45.71428,0.0,0.0,0.0,0.0,12.21719,0.45248,0.0,0.0,0.17277,7.69729,0.86821,7.24346,14.70588,3.65659,0.55643,0.0,47.34917,7.31261,8.04387
2021-05-09,7.14285,0.0,0.0,0,4.38775,0.0,40.71428,0.0,0.0,0.0,0.0,9.65309,0.8547,0.0,0.0,0.19005,7.92622,1.01507,9.65794,13.593,4.76947,0.63593,0.0,45.15539,5.66727,10.42047
2021-05-10,0.0,0.0,0.0,0,2.34693,0.0,36.73469,0.0,0.0,0.0,0.0,10.65862,1.86023,0.0,0.0,0.31532,10.18962,1.10578,10.06036,18.124,3.41812,0.8744,0.0,41.49908,6.39853,14.07678
2021-05-11,0.0,7.14285,0.0,0,4.69387,0.0,32.44897,0.0,0.0,0.0,0.0,11.86525,1.96078,0.0,0.0,0.2894,9.78359,1.29152,11.06639,16.21621,5.16693,1.03338,0.0,43.69287,6.39853,11.51736
2021-05-12,0.0,9.5238,0.0,0,2.7551,0.0,27.85714,0.0,0.0,0.0,0.0,13.67521,1.7094,0.0,0.0,0.38443,9.45099,1.49021,14.48692,17.64705,3.73608,1.43084,0.0,37.47714,4.38756,10.23765
2021-05-13,0.0,0.0,0.0,0,3.16326,0.0,27.24489,0.0,0.0,0.0,0.0,7.89341,1.20663,0.0,0.0,0.42762,7.9003,1.74506,14.68812,11.60572,3.17965,1.27186,0.0,33.45521,4.93601,8.4095
2021-05-14,0.0,0.0,0.0,0,1.73469,0.0,20.0,0.0,0.0,0.0,0.0,5.93262,1.60884,0.0,0.0,0.48809,6.72973,1.27424,13.68209,9.45945,3.17965,0.8744,0.39745,34.36928,4.93601,6.39853
2021-05-15,0.0,0.0,0.0,0,2.7551,0.0,17.95918,0.0,0.0,0.0,0.0,7.64203,1.86023,0.0,0.0,0.4233,7.17895,1.80121,8.65191,13.11605,3.02066,0.63593,0.0,48.99451,3.6563,8.95795
2021-05-16,0.0,7.14285,0.0,0,2.65306,0.0,17.65306,0.0,0.0,0.0,0.0,9.15032,1.65912,0.0,0.0,0.55289,7.44244,1.61116,7.44466,15.50079,4.37201,1.11287,0.39745,53.93053,3.6563,8.4095
2021-05-17,0.0,0.0,0.0,0,3.06122,0.0,21.12244,0.0,0.0,0.0,0.0,10.80945,1.60884,0.0,0.0,0.57448,6.26754,1.4427,9.65794,12.6391,3.49761,0.63593,0.0,42.59597,4.38756,6.76416
2021-05-18,0.0,0.0,0.0,0,2.04081,0.0,17.7551,0.0,0.0,0.0,0.0,9.95475,2.16189,0.0,0.0,0.61768,7.3906,1.70618,9.05432,12.6391,2.7027,0.55643,0.0,49.17733,2.19378,9.68921
2021-05-19,0.0,0.0,0.0,0,3.16326,0.0,17.7551,0.0,0.0,0.0,0.0,6.18401,1.25691,0.0,0.0,0.52265,6.27186,1.49021,9.25553,14.14944,4.45151,0.8744,0.0,46.80073,8.95795,10.60329
2021-05-20,0.0,0.0,0.0,0,2.55102,0.0,14.79591,0.0,0.0,0.0,0.0,6.23428,1.50829,0.0,0.0,0.55721,5.88743,1.49453,8.65191,13.35453,3.41812,1.27186,0.0,44.78976,5.11882,8.95795
2021-05-21,0.0,7.14285,0.0,0,2.04081,0.0,18.36734,0.0,0.0,0.0,0.0,7.29009,1.15635,0.0,0.0,0.51401,6.15956,1.49453,8.85311,14.06995,2.38473,1.43084,0.0,31.26142,3.6563,6.76416
