,location,name,num_faved,pid,price,status,uid,update_time,used,datetime,date,size,product_name,brand,product_type,color,release_price,location1,location2,location3
74,경상남도 김해시 내외동,나이키 조던1 로우 울프그레이(270),0,165129064,309000,3,4754137,1632496107,1,2021-09-25 00:08:27,2021-09-25,270,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경상남도,김해시,내외동
75,충청북도 청주시 흥덕구 가경동,[w255]나이키 조던 1 로우 울프 그레이 새제품,0,165170425,360000,3,12053857,1632464151,2,2021-09-24 15:15:51,2021-09-24,255,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,충청북도,청주시,흥덕구 가경동
76,경기도 용인시 기흥구 동백동,(240)W 에어조던 1 로우 화이트 울프 그레이,2,150905218,349000,3,1054196,1632408012,2,2021-09-23 23:40:12,2021-09-23,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,용인시,기흥구 동백동
77,NULL,나이키 에어조던1 로우 화이트 울프 그레이 245,12,164876280,280000,3,7691125,1632369513,1,2021-09-23 12:58:33,2021-09-23,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,NUL,NUL,NULL
78,서울특별시 영등포구 영등포본동,디올맛 에어조던 1 로우 화이트 울프 그레이 w285,2,164794339,300000,3,3204937,1632359727,2,2021-09-23 10:15:27,2021-09-23,285,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,영등포구,영등포본동
79,경기도 광명시 소하2동,조던1 로우 / 화이트 울프 그레이 / W290사이즈,1,164931404,289000,3,6424896,1632359631,1,2021-09-23 10:13:51,2021-09-23,290,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,광명시,소하2동
80,부산광역시 북구 화명제1동,조던 1 로우 울프그레이 W290,4,163348116,328000,3,10420479,1632320630,1,2021-09-22 23:23:50,2021-09-22,290,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,부산광역시,북구,화명제1동
81,경상남도 거제시 장평동,나이키조던1로우울프그레이나코탭 240 ,5,164014200,320000,3,651969,1632198749,2,2021-09-21 13:32:29,2021-09-21,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경상남도,거제시,장평동
82,인천광역시 남구 주안6동,조던1 로우 울프 그레이 [265],10,164734567,320000,3,77022050,1632107125,2,2021-09-20 12:05:25,2021-09-20,265,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,인천광역시,남구,주안6동
83,대구광역시 수성구 지산1동,나이키 조던 1 로우 울프그레이 280 미실착,4,164291587,320000,3,3403260,1632026974,2,2021-09-19 13:49:34,2021-09-19,280,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,대구광역시,수성구,지산1동
84,부산광역시 부산진구 양정제2동,조던1 울프그레이 로우 245,3,164481674,285000,3,1004014,1631938501,1,2021-09-18 13:15:01,2021-09-18,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,부산광역시,부산진구,양정제2동
85,경기도 안성시 안성3동,조던 1 로우 울프 그레이 260,3,164619582,295000,3,2994140,1631784742,1,2021-09-16 18:32:22,2021-09-16,260,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,안성시,안성3동
86,경기도 성남시 분당구 이매2동,230 나이키 조던1로우 울프그레이 디올맛,4,163387532,2222,3,9870858,1631688061,2,2021-09-15 15:41:01,2021-09-15,230,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,성남시,분당구 이매2동
87,서울특별시 은평구 진관동,[235] 조던 1 로우 화이트 울프 그레이,4,164086889,300000,3,11608043,1631634286,2,2021-09-15 00:44:46,2021-09-15,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,은평구,진관동
88,경기도 고양시 일산서구 탄현동,[새상품] 나이키 에어조던1 로우 울프그레이 (240),9,162557147,300000,3,849017,1631520793,1,2021-09-13 17:13:13,2021-09-13,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,고양시,일산서구 탄현동
89,서울특별시 동작구 신대방제1동,[W235]조던1 로우 화이트 울프 그레이,5,163902185,269000,3,7338479,1631506721,2,2021-09-13 13:18:41,2021-09-13,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,동작구,신대방제1동
90,대구광역시 서구 상중이동,w 조던1 로우 화이트 울프그레이 245,2,164205995,290000,3,12397017,1631422006,1,2021-09-12 13:46:46,2021-09-12,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,대구광역시,서구,상중이동
91,울산광역시 남구 무거동,(245) 조던 1 로우 울프그레이,0,164179622,269000,3,5698127,1631412807,1,2021-09-12 11:13:27,2021-09-12,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,울산광역시,남구,무거동
92,인천광역시 남구 학익1동,새상품 조던1 로우 화이트 울프 그레이 사이즈250 판매합니다,4,164207488,270000,3,1941019,1631346483,2,2021-09-11 16:48:03,2021-09-11,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,인천광역시,남구,학익1동
93,대구광역시 서구 상중이동,w 조던1 로우 화이트 울프그레이 245,2,164205962,290000,3,12397017,1631345434,1,2021-09-11 16:30:34,2021-09-11,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,대구광역시,서구,상중이동
94,경기도 부천시 고강1동,[235]조던1 로우 화이트 울프 그레이,7,163101628,300000,3,583402,1631252212,2,2021-09-10 14:36:52,2021-09-10,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,부천시,고강1동
95,경기도 수원시 팔달구 매산동,조던 1 로우 울프그레이 235,0,164026252,270000,3,297749,1631163369,2,2021-09-09 13:56:09,2021-09-09,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,수원시,팔달구 매산동
96,인천광역시 연수구 동춘3동,조던1 로우 울프 그레이 235,0,163939443,265000,3,12601913,1631073044,2,2021-09-08 12:50:44,2021-09-08,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,인천광역시,연수구,동춘3동
97,서울특별시 강서구 방화제2동,[W270] 나이키 에어조던1 로우 울프그레이 ,1,163903628,290000,3,75839629,1631021360,2,2021-09-07 22:29:20,2021-09-07,270,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,강서구,방화제2동
98,경기도 포천시 선단동,[245] 조던1 로우 울프그레이,0,163887956,273000,3,74751470,1631012078,1,2021-09-07 19:54:38,2021-09-07,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,포천시,선단동
99,NULL,조던1 로우 울프그레이 w240,4,163656819,260000,3,2370499,1630993307,1,2021-09-07 14:41:47,2021-09-07,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,NUL,NUL,NULL
100,부산광역시 서구 부민동,[250] (W) 조던 1 로우 화이트 울프 그레이,4,163335680,290000,3,6874590,1630983619,2,2021-09-07 12:00:19,2021-09-07,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,부산광역시,서구,부민동
101,서울특별시 강동구 암사제2동,260 나이키 조던1 로우 울프그레이 새제품 디올맛,1,163695083,330000,3,8435117,1630978272,2,2021-09-07 10:31:12,2021-09-07,260,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,강동구,암사제2동
102,NULL,나이키 조던1 로우 울프그레이 275,0,163815408,360000,3,6001117,1630934701,2,2021-09-06 22:25:01,2021-09-06,275,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,NUL,NUL,NULL
103,경기도 남양주시 호평동,조던1 로우 울프그레이 w240 나코탭 새상품,1,163510868,269000,3,6653704,1630904129,1,2021-09-06 13:55:29,2021-09-06,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,남양주시,호평동
104,서울특별시 강동구 천호제1동,에어 조던 1 로우 화이트 울프 그레이 (w240),0,163740379,230000,3,1875327,1630855939,1,2021-09-06 00:32:19,2021-09-06,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,강동구,천호제1동
105,대구광역시 중구 삼덕동,우먼즈 나이키 조던 1 로우 울프그레이 250 사이즈 판매합니다.,2,163348224,250000,3,2529491,1630855319,2,2021-09-06 00:21:59,2021-09-06,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,대구광역시,중구,삼덕동
106,경기도 안산시 단원구 선부2동,조던 1 로우 화이트 울프 그레이 나코택 사이즈 w250 팝니다,5,163338423,1000,3,4352936,1630854217,2,2021-09-06 00:03:37,2021-09-06,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,안산시,단원구 선부2동
107,경기도 부천시 춘의동,[255] 조던1 로우 화이트 울프 그레이,3,163414893,100,3,6022565,1630824554,1,2021-09-05 15:49:14,2021-09-05,255,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,부천시,춘의동
108,NULL,오늘만)W240나이키조던1로우울프그레이,5,163590292,230000,3,76639612,1630813226,1,2021-09-05 12:40:26,2021-09-05,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,NUL,NUL,NULL
109,부산광역시 해운대구 우제2동,조던1 로우 화이트 울프 그레이 240사이즈,6,163259453,300000,3,5032948,1630806056,2,2021-09-05 10:40:56,2021-09-05,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,부산광역시,해운대구,우제2동
110,대전광역시 서구 관저1동,나이키 조던1 로우 화이트 울프 그레이 245 새상품,0,163665269,250000,3,77362396,1630801132,1,2021-09-05 09:18:52,2021-09-05,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,대전광역시,서구,관저1동
111,경기도 수원시 장안구 영화동,나이키 조던1 로우 울프그레이 235 나코탭 새상품 팝니다,4,162936162,260000,3,3854146,1630668308,2,2021-09-03 20:25:08,2021-09-03,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,수원시,장안구 영화동
112,서울특별시 강서구 가양제1동,[230] 조던 1 로우 울프그레이,5,163536943,235000,3,2378670,1630662583,2,2021-09-03 18:49:43,2021-09-03,230,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,강서구,가양제1동
113,서울특별시 마포구 성산제1동,조던1 로우 울프그레이 245,4,162813473,240000,3,151511,1630641397,1,2021-09-03 12:56:37,2021-09-03,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,마포구,성산제1동
114,서울특별시 은평구 신사제1동,"(W)조던1 로우 울프그레이,극미중고(255)가격내림없음",1,163363134,170000,3,9967416,1630631120,1,2021-09-03 10:05:20,2021-09-03,255,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,은평구,신사제1동
115,전라북도 익산시 모현동,(240)조던1 로우 울프그레이 새상품,7,163099852,255000,3,4473811,1630571477,2,2021-09-02 17:31:17,2021-09-02,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,전라북도,익산시,모현동
116,서울특별시 관악구 인헌동,(235) 조던1 로우 울프그레이,1,163319220,240000,3,1691365,1630489898,2,2021-09-01 18:51:38,2021-09-01,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,관악구,인헌동
117,서울특별시 동대문구 답십리제2동,조던1 로우 울프그레이 W265사이즈,10,161280576,280000,3,3723893,1630486027,2,2021-09-01 17:47:07,2021-09-01,265,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,동대문구,답십리제2동
118,서울특별시 동대문구 회기동,[225] 조던 1 로우 화이트 울프 그레이,3,163296225,270000,3,11534974,1630456134,2,2021-09-01 09:28:54,2021-09-01,225,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,동대문구,회기동
119,경기도 성남시 수정구 복정동,조던1 울프그레이 로우 260,1,163284043,200000,3,12427063,1630419139,1,2021-08-31 23:12:19,2021-08-31,260,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,성남시,수정구 복정동
120,서울특별시 마포구 망원제2동,(235)조던1로우 울프그레이,2,163174589,245000,3,11551838,1630379522,2,2021-08-31 12:12:02,2021-08-31,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,마포구,망원제2동
121,전라남도 무안군 일로읍,(250) 조던1 로우 울프 그레이,2,163044443,240000,3,443662,1630359608,1,2021-08-31 06:40:08,2021-08-31,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,전라남도,무안군,일로읍
122,서울특별시 중구 신당동,(새상품/235) 조던1 로우 화이트 울프 그레이,6,162889963,250000,3,1386598,1630304522,2,2021-08-30 15:22:02,2021-08-30,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,중구,신당동
123,부산광역시 연제구 연산제8동,[w265]조던1 울프그레이 로우 미시착 새상품,0,163120493,284000,3,6001117,1630256106,2,2021-08-30 01:55:06,2021-08-30,265,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,부산광역시,연제구,연산제8동
124,인천광역시 연수구 선학동,(270w)나이키 조던1 로우 울프 그레이,0,163101642,250000,3,513078,1630249301,1,2021-08-30 00:01:41,2021-08-30,270,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,인천광역시,연수구,선학동
125,서울특별시 은평구 신사제1동,나이키 조던1 로우 울프그레이 290,0,163105484,20000,3,4210275,1630243536,1,2021-08-29 22:25:36,2021-08-29,290,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,은평구,신사제1동
126,충청북도 청주시 흥덕구 가경동,[230]나이키 조던 1 로우 울프그레이,4,163045011,255000,3,12053857,1630200968,2,2021-08-29 10:36:08,2021-08-29,230,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,충청북도,청주시,흥덕구 가경동
127,경기도 화성시 동탄2동,나이키 조던 1 로우 울프그레이 240,1,163044347,240000,3,322030,1630200183,2,2021-08-29 10:23:03,2021-08-29,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,화성시,동탄2동
128,인천광역시 연수구 연수1동,[W245] 나이키 조던1 로우 울프그레이,7,162969990,0,3,2363497,1630196734,2,2021-08-29 09:25:34,2021-08-29,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,인천광역시,연수구,연수1동
129,울산광역시 북구 농소1동,조던 1로우 울프그레이 w290,1,162984492,220000,3,1939357,1630134449,1,2021-08-28 16:07:29,2021-08-28,290,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,울산광역시,북구,농소1동
130,NULL,조던1 로우 울프그레이 w250,2,161874964,245000,3,76906491,1630089477,2,2021-08-28 03:37:57,2021-08-28,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,NUL,NUL,NULL
131,경기도 양평군 양평읍,나이키 조던1 로우 울프그레이 220,5,162770741,190000,3,3900039,1630055814,1,2021-08-27 18:16:54,2021-08-27,220,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,양평군,양평읍
132,경기도 고양시 일산동구 장항1동,[235] 조던 1 로우 화이트 울프 그레이,0,162787414,100,3,8119378,1630016806,2,2021-08-27 07:26:46,2021-08-27,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,고양시,일산동구 장항1동
133,경기도 부천시 중4동,w240 조던 1 로우 화이트 울프그레이 팝니다,2,162810902,0,3,12560620,1629962376,1,2021-08-26 16:19:36,2021-08-26,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,부천시,중4동
134,울산광역시 북구 효문동,[225]조던1 로우 울프 그레이,2,162792976,250000,3,4510220,1629948971,2,2021-08-26 12:36:11,2021-08-26,225,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,울산광역시,북구,효문동
135,충청남도 천안시 서북구 쌍용2동,[260] 조던1 로우 울프그레이,1,162238833,248000,3,75200305,1629778548,2,2021-08-24 13:15:48,2021-08-24,260,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,충청남도,천안시,서북구 쌍용2동
136,강원도 원주시 무실동,조던1 로우 울프그레이 새상품 260 판매합니다,2,162265396,235000,3,10678755,1629529724,1,2021-08-21 16:08:44,2021-08-21,260,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,강원도,원주시,무실동
137,NULL,나이키 에어조던 1 로우 울프그레이 250 판매합니다.,6,162246341,170000,3,1749286,1629517712,1,2021-08-21 12:48:32,2021-08-21,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,NUL,NUL,NULL
138,서울특별시 광진구 화양동,275 울프그레이 조던1 로우,1,162248392,260000,3,1086353,1629426982,2,2021-08-20 11:36:22,2021-08-20,275,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,서울특별시,광진구,화양동
139,대구광역시 북구 무태조야동,조던1 로우 울프그레이 (w)290,0,162064140,260000,3,5679844,1629426425,2,2021-08-20 11:27:05,2021-08-20,290,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,대구광역시,북구,무태조야동
140,경기도 광주시 광남동,나이키 조던1 로우 울프그레이 W250,2,162045436,260000,3,2493387,1629424918,2,2021-08-20 11:01:58,2021-08-20,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,광주시,광남동
141,경기도 남양주시 화도읍,나이키조던1 로우울프그레이245,4,161762840,250000,3,223957,1629332637,1,2021-08-19 09:23:57,2021-08-19,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,남양주시,화도읍
142,경기도 파주시 금촌2동,나이키 조던 1 로우 울프 그레이 245,5,162105571,250000,3,8768401,1629283417,2,2021-08-18 19:43:37,2021-08-18,245,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,파주시,금촌2동
143,인천광역시 연수구 청학동,나이키 조던1 로우 울프그레이 250,1,162097106,200000,3,75282607,1629278290,1,2021-08-18 18:18:10,2021-08-18,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,인천광역시,연수구,청학동
144,경기도 부천시 범박동,[240](W)조던1로우 울프그레이 새상품,3,162059393,250000,3,76366311,1629252582,2,2021-08-18 11:09:42,2021-08-18,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,부천시,범박동
145,경기도 군포시 군포2동,조던1 울프그레이 로우 W270,1,161982026,225000,3,6801431,1629246880,1,2021-08-18 09:34:40,2021-08-18,270,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,군포시,군포2동
146,NULL,조던 1 로우 화이트 울프그레이 250,0,162000681,230000,3,77003151,1629189188,2,2021-08-17 17:33:08,2021-08-17,250,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,NUL,NUL,NULL
147,충청북도 청주시 상당구 용암2동,(새상품)조던1로우 울프그레이260,0,161834566,250000,3,5187880,1629022144,1,2021-08-15 19:09:04,2021-08-15,260,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,충청북도,청주시,상당구 용암2동
148,경기도 남양주시 오남읍,조던1 로우 울프그레이 240,1,161646308,240000,3,1278407,1629010574,1,2021-08-15 15:56:14,2021-08-15,240,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,남양주시,오남읍
149,경기도 남양주시 다산1동,[235]조던1 로우 울프그레이,2,161695127,225000,3,10281499,1628938834,1,2021-08-14 20:00:34,2021-08-14,235,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,경기도,남양주시,다산1동
150,"인천광역시 남구 용현1,4동",[280] 조던1 로우 울프그레이,1,161360772,0,3,75571609,1628563562,1,2021-08-10 11:46:02,2021-08-10,280,조던 1 로우 울프그레이,조던,조던 1 로우,울프그레이,119000,인천광역시,남구,"용현1,4동"
